,hhmem_size_1,hhmem_age_1,hhmem_married_1,hhmem_age_2,hh_relate_3,hhmem_age_3,hhmem_age_4,hhmem_age_5,illness_5,hhmem_age_6,illness_6,hhmem_age_7,childu18_num,child5_17_num,adultm_num,adultf_num,econstatus,yrs_grow,cocoa_wgt,fert_buy,fert_cost,fert_lqd_cost,herbicide_buy_cnt,pesticide_buy_cnt,pesticide_cost,farm_a_1,farm_yracquired_1,farm_rights_1,farm_time_1,farm_km_1,farm_reserve_1,cocoa_years_1,cocoa_lndamnt_1,cocoa_variety_1,cocoa_ages_0_5_1,cocoa_ages_6_10_1,cocoa_ages_11_19_1,cocoa_ages_20_30_1,shadetree_num_1,shadetree_calc_1_1,shadetree_label_1_1,shade_tree_tot_1_1,shade_natural_1_1,shade_planted_1_1,shadetree_calc_1_2,shadetree_label_1_2,shade_tree_tot_1_2,shade_planted_1_2,shadetree_label_1_3,shadetree_tot2_1,pesticide_app_1,pesticide_num_app_1,pesticide_area_app_1,labor_hh_1,fam_worker_prep_1_1,disease_1,disease_year_1_1,disease_location_1_1,pest_1,doc_land_cocoa_yr_1,farm_a_2,farm_yracquired_2,farm_time_2,farm_km_2,farm_reserve_2,shadetree_tot2_2,noncocoa_affecthow,noncocoa_pay,days_random_a,random_c_options,income_source,fwildlifedied_1,ffladder_elders_1,ffladder_lmb_1,ffladder_frstdpt_1,rules_violate_1,likelihood_help3,trust_nbr,trust_lmb,trust_ca,chickens,sleeprooms,toilet,today,cocoa_price_kg,farm_a_1_acres,farm_a_2_acres,cocoa_produce
1152,16,38,5,50,7,18,71,58,0,55,0,50,0,0,1,2,5,2,31,0,46,49,1,17,28,69,21,1,21,26,53,5,8,23,0,0,3,0,1,29,4,1,2,0,30,0,45,43,0,1,3,0,5,1,49,15,0,5,64,52,5,53,23,14,43,1,0,22,4,3,54,0,10,10,10,0,3,2,0,3,50,8,0,37,54,14,15,304
1153,21,43,0,39,8,13,13,14,1,8,1,10,6,1,3,5,8,4,12,12,2,0,33,47,40,69,37,1,1,43,0,14,58,17,13,13,14,8,1,19,15,1,0,2,30,0,45,43,0,14,15,48,57,39,32,1,0,5,1,52,5,46,15,19,10,13,56,0,3,2,0,49,9,9,8,3,3,0,2,2,50,13,1,31,28,14,15,182
1154,22,37,3,22,7,27,45,39,1,34,2,22,6,1,6,2,4,3,31,0,31,49,33,47,40,75,39,0,26,26,20,12,62,21,0,10,25,9,0,30,0,53,31,48,30,0,45,43,0,0,15,48,57,1,49,14,0,5,83,52,49,54,44,51,51,20,32,2,0,0,0,0,10,10,10,0,3,2,2,2,50,12,9,47,54,21,50,120
1155,1,17,0,22,4,9,8,6,2,3,3,48,12,9,1,3,5,0,31,0,25,49,20,47,40,14,40,1,35,39,46,44,15,21,3,0,0,0,1,29,4,0,1,0,30,0,45,43,0,1,15,48,57,55,0,8,2,1,78,52,41,33,43,40,43,1,64,2,3,2,54,0,10,10,10,0,0,3,2,2,27,10,9,29,54,52,10,217
1156,19,36,5,30,7,2,59,55,19,4,16,50,8,6,1,1,2,4,31,0,38,49,33,47,40,69,36,1,27,24,10,15,58,21,0,0,34,12,14,0,22,43,22,0,6,24,25,0,15,17,3,17,10,57,0,8,3,0,50,52,11,46,0,46,51,16,0,0,2,1,76,0,10,10,10,0,3,2,0,4,2,10,5,28,54,14,20,270
1157,16,40,5,55,7,6,71,58,0,55,0,50,1,1,1,1,4,5,22,0,49,40,33,25,39,53,31,1,35,43,53,20,46,18,0,0,0,2,11,10,16,36,20,0,18,18,25,0,4,14,3,5,31,1,49,2,6,1,32,52,20,24,2,44,51,13,18,2,1,4,54,33,0,2,0,0,0,4,3,4,33,8,9,36,8,84,31,243
1158,3,28,0,44,7,16,17,16,1,24,1,7,9,7,5,4,5,0,31,32,23,35,2,42,28,7,34,1,1,43,46,33,8,21,3,0,0,0,10,3,11,1,0,2,29,5,3,0,0,14,3,31,5,42,0,8,1,0,78,52,5,27,16,14,43,13,0,13,0,0,7,42,5,7,5,3,1,1,1,1,50,11,8,13,54,32,15,34
1159,19,18,5,21,7,2,59,24,1,13,1,50,7,4,3,1,6,1,22,34,31,36,24,2,28,60,49,1,12,44,20,1,50,21,2,40,0,0,11,3,11,1,0,2,19,14,1,2,24,14,6,1,33,7,32,8,1,3,32,52,49,54,44,51,51,20,56,22,2,1,0,0,10,10,10,0,3,3,2,3,2,10,12,40,8,91,50,112
1160,17,41,0,57,7,10,4,58,0,55,0,50,1,1,3,1,5,5,31,0,31,49,33,47,40,14,60,12,35,33,32,42,15,23,0,0,13,0,11,16,2,16,13,0,18,18,13,0,4,14,15,48,57,51,0,8,1,3,35,52,1,16,7,40,18,13,18,21,1,4,7,15,5,5,5,0,3,1,3,3,50,8,2,22,54,52,2,212
1161,20,30,5,30,7,65,44,24,1,8,1,15,8,5,4,1,5,2,22,29,19,49,2,18,33,69,19,1,15,23,47,2,58,21,0,0,3,0,1,19,15,11,0,11,30,0,45,43,0,14,3,39,43,57,0,1,0,5,1,52,31,54,23,28,37,13,32,10,1,4,0,48,8,10,2,1,3,3,2,3,50,11,10,35,8,14,43,117
1162,19,17,0,21,7,2,2,42,2,23,2,50,8,5,1,1,5,1,31,1,31,49,17,47,40,14,52,0,12,43,23,57,15,23,15,35,0,0,11,10,16,48,27,0,21,6,0,1,3,14,15,48,57,28,0,8,1,4,64,52,4,45,0,36,27,13,4,21,2,1,7,2,1,1,1,5,3,4,4,4,50,9,2,28,54,52,5,158
1163,16,29,0,31,7,73,71,58,0,55,0,50,1,1,1,1,6,1,26,29,11,49,33,30,16,31,0,1,1,33,0,1,53,17,18,33,0,0,15,1,23,1,2,0,2,22,12,11,10,18,3,17,24,59,12,2,2,2,48,23,49,54,44,51,51,20,0,2,4,3,7,46,9,9,0,4,0,0,0,0,50,8,9,27,13,60,50,302
1164,19,45,5,50,3,10,5,12,1,23,1,50,6,1,3,2,3,5,22,0,6,49,33,47,40,39,6,2,12,39,15,48,36,17,13,8,7,8,10,11,20,36,20,0,19,14,39,29,0,15,15,48,57,10,17,1,0,5,42,45,9,4,22,46,8,14,0,13,2,1,54,0,7,9,7,1,1,2,2,3,0,10,10,34,8,75,26,286
1165,17,48,0,49,7,25,6,58,0,55,0,50,1,1,3,1,4,2,15,0,49,0,33,47,40,16,45,2,17,12,0,5,18,18,13,13,25,0,12,6,24,43,22,0,12,20,31,0,15,15,15,48,57,10,13,2,3,3,74,52,49,54,44,51,51,20,55,3,0,0,0,45,9,0,0,0,1,0,0,0,50,0,9,27,26,61,50,243
1166,1,40,3,30,7,26,21,19,1,10,1,5,7,5,3,5,7,2,22,0,49,4,20,47,40,14,47,1,12,39,53,4,15,21,0,0,3,0,12,1,23,16,0,15,2,22,0,0,2,15,15,48,57,57,0,8,5,1,31,48,49,54,44,51,51,20,0,7,4,3,7,0,10,10,10,0,4,4,3,3,50,10,5,21,8,52,50,84
1167,22,34,7,57,7,24,35,42,6,1,9,43,7,4,4,3,3,5,31,0,49,3,33,47,40,18,59,0,35,48,11,17,21,21,15,10,10,9,1,19,15,1,2,0,30,0,45,43,0,1,15,48,57,43,0,9,3,4,31,52,31,53,23,36,4,1,32,2,0,0,56,49,7,5,6,21,4,4,2,4,27,1,9,47,54,41,43,103
1168,20,42,3,20,9,55,12,13,2,4,1,48,9,5,1,1,5,2,15,1,31,49,33,47,40,14,42,11,12,47,53,2,15,21,13,0,39,0,10,10,16,26,17,0,19,14,0,0,0,11,15,48,57,45,20,6,7,4,83,52,36,36,23,28,51,10,0,0,2,1,7,75,7,5,5,16,4,3,2,2,2,10,9,9,26,52,48,3
1169,6,37,5,38,7,11,8,52,1,34,49,28,10,7,7,4,4,5,22,0,31,36,12,18,28,87,17,1,1,39,53,36,65,21,26,2,21,8,12,3,11,10,0,10,11,15,1,2,15,15,8,18,51,31,0,1,0,5,32,10,9,49,0,40,51,14,40,22,2,1,0,0,10,10,10,0,3,3,2,3,17,1,12,39,8,38,26,198
1170,20,43,5,35,7,11,7,5,62,52,1,36,8,6,4,1,7,4,9,0,31,36,33,34,28,75,37,9,16,15,8,14,46,21,0,0,0,2,11,19,15,22,0,20,23,4,1,2,24,18,6,27,38,45,0,2,1,2,32,29,31,30,34,28,29,17,55,3,2,1,7,0,10,10,10,0,3,3,2,3,0,12,12,30,8,21,43,287
1171,18,13,0,23,7,73,34,1,1,55,0,50,7,1,1,1,5,1,31,0,31,7,30,42,25,36,60,12,16,26,46,59,34,21,18,33,0,0,1,10,16,27,0,25,30,0,45,43,0,1,0,0,5,31,0,1,0,5,80,52,49,54,44,51,51,20,0,10,2,1,15,31,6,7,9,0,1,4,4,4,0,8,2,3,54,63,50,151
1172,17,22,0,35,7,3,69,58,0,55,0,50,6,4,1,1,5,3,31,0,49,49,33,47,40,18,39,1,16,12,48,12,34,21,0,0,25,21,0,30,0,53,31,48,30,0,45,43,0,0,15,48,57,46,0,8,3,0,83,52,49,54,44,51,51,20,32,2,4,3,80,70,1,10,1,0,2,3,2,2,2,9,10,39,54,41,50,270
1173,19,22,0,29,7,7,5,5,19,46,18,50,8,6,1,2,7,5,31,2,19,49,5,33,33,36,45,2,35,39,33,4,34,21,2,27,14,0,10,22,3,5,0,6,28,26,7,9,0,14,6,21,24,49,0,3,3,0,76,52,5,51,43,40,31,13,48,22,0,0,43,0,8,0,7,18,3,2,0,3,50,11,9,9,54,63,15,107
1174,20,39,5,41,7,4,7,2,1,6,1,4,9,7,3,1,2,4,15,25,11,43,33,47,40,24,30,1,35,47,20,21,69,18,2,8,21,12,11,10,16,44,14,25,18,18,9,0,4,14,3,39,17,35,34,8,2,4,58,52,49,54,44,51,51,20,43,2,1,4,54,0,9,8,5,5,3,1,3,3,27,8,10,31,43,47,50,112
1175,20,26,0,37,7,8,4,55,1,12,40,0,9,5,1,2,4,4,31,29,19,49,17,29,33,83,35,0,22,12,53,16,50,21,2,8,18,14,0,30,0,53,31,48,30,0,45,43,0,0,2,30,31,43,0,11,3,0,83,52,45,53,0,29,51,0,0,13,3,2,0,0,10,10,10,0,5,4,2,0,33,10,9,10,54,28,13,24
1176,17,10,5,16,7,1,59,58,0,55,0,50,6,1,1,1,2,1,26,12,31,49,33,24,28,36,50,1,27,36,15,59,15,21,0,3,0,0,1,1,23,43,22,0,30,0,45,43,0,1,6,27,10,42,0,1,0,5,31,52,49,54,44,51,51,20,0,0,0,0,7,0,10,10,10,0,1,3,0,2,50,0,10,32,50,63,50,183
1177,18,41,0,59,3,29,6,3,1,55,0,50,1,1,3,2,0,3,31,0,49,49,33,47,40,1,45,10,25,26,53,5,1,23,2,0,0,0,0,30,0,53,31,48,30,0,45,43,0,0,3,17,1,42,0,1,0,5,83,52,9,53,35,40,46,0,0,3,1,4,54,0,10,10,10,0,3,3,1,4,50,13,9,22,54,1,26,304
1178,21,32,5,15,7,7,36,11,1,54,1,46,7,5,5,2,0,3,31,0,31,49,27,30,34,62,41,2,12,45,0,9,54,21,0,13,34,0,0,30,0,53,31,48,30,0,45,43,0,0,3,31,38,42,0,3,3,3,76,52,15,40,0,36,46,0,0,0,4,3,7,49,0,10,5,10,1,4,0,4,33,11,9,20,54,9,24,23
1179,16,47,0,60,7,14,71,58,0,55,0,50,0,0,3,1,5,5,31,0,31,1,17,30,33,53,60,12,15,21,14,6,46,21,0,13,34,0,10,21,5,16,0,15,23,4,0,0,0,11,3,31,31,57,0,8,1,1,50,52,49,54,44,51,51,20,17,13,1,4,7,49,7,8,1,0,1,2,2,4,50,9,2,14,54,84,50,25
1180,18,34,0,21,7,16,18,8,1,55,0,50,1,1,4,2,4,5,26,35,31,49,24,19,28,60,45,7,1,44,53,23,53,21,0,21,0,21,14,0,22,16,0,15,2,22,4,6,10,17,10,20,38,42,0,8,3,2,35,41,31,38,32,28,51,16,65,2,1,4,0,61,1,8,8,1,3,3,3,3,50,9,9,44,8,91,43,54
1181,18,43,0,26,7,20,16,15,2,55,0,50,0,0,5,1,3,5,1,0,26,1,20,30,28,83,18,9,12,43,53,35,46,21,0,0,0,0,12,10,16,43,0,39,23,4,31,29,24,15,3,48,31,42,0,1,0,5,42,11,5,11,15,43,51,14,56,0,0,0,0,31,7,10,8,5,3,2,1,3,2,10,9,17,44,28,15,64
1182,19,29,5,38,8,10,4,5,74,54,2,50,7,5,1,2,4,2,15,0,17,49,33,17,25,60,60,12,22,12,20,3,53,21,18,8,25,0,11,3,11,26,17,0,18,18,13,0,15,14,3,17,31,24,0,8,1,4,1,50,49,54,44,51,51,20,21,10,1,4,54,26,7,9,1,6,3,0,4,4,5,8,9,13,8,91,50,3
1183,16,15,5,23,7,23,71,58,0,55,0,50,1,0,1,1,6,1,12,21,49,23,11,1,16,69,49,1,22,26,20,1,53,23,15,35,0,0,1,3,11,43,13,24,30,0,45,43,0,1,15,48,57,12,21,2,5,3,0,37,40,42,43,43,4,1,55,3,2,1,49,75,9,8,1,0,3,2,3,3,19,10,4,0,50,14,8,304
1184,20,10,0,21,7,6,6,5,1,52,1,46,9,7,1,1,3,2,31,34,23,49,17,26,31,36,46,5,28,33,42,4,34,21,0,0,3,0,11,6,24,48,0,43,18,18,34,0,15,14,13,21,24,42,17,9,6,1,34,38,20,45,15,43,47,13,0,2,1,4,0,31,8,7,5,0,3,2,3,2,9,9,10,19,54,63,31,6
1185,17,10,2,73,7,8,12,58,0,55,0,50,6,1,3,1,5,3,15,1,3,26,18,24,31,60,34,9,17,12,41,12,34,18,0,0,43,1,13,1,23,1,0,2,2,22,1,2,15,19,3,17,24,1,0,2,3,1,7,52,31,44,9,14,48,18,23,0,4,3,12,48,8,8,6,14,3,2,2,2,17,0,9,39,8,91,43,267
1186,21,24,0,35,12,13,7,5,2,2,1,49,9,7,4,1,5,3,12,0,38,46,2,24,6,69,39,9,15,19,49,12,58,23,23,10,10,18,11,10,16,43,0,39,12,20,34,32,15,14,6,39,43,28,0,3,1,0,35,52,20,43,33,39,13,13,26,2,4,3,7,0,10,10,10,0,3,2,2,2,0,0,2,32,28,14,31,96
1187,22,39,5,40,6,26,6,5,41,54,2,46,10,7,1,2,5,5,31,0,49,49,11,37,31,35,59,1,1,0,53,17,8,21,1,8,14,19,11,3,11,10,0,10,14,10,38,37,5,14,6,39,5,46,0,1,0,5,71,52,49,54,44,51,51,20,0,21,4,3,7,0,10,10,10,0,2,3,1,2,50,8,1,48,54,67,50,270
1188,16,19,0,33,7,13,71,58,0,55,0,50,0,0,3,1,6,3,31,2,31,7,0,46,31,78,43,9,7,9,46,7,58,21,0,0,3,0,13,2,21,43,0,39,3,11,1,32,6,16,5,47,43,46,0,11,3,1,83,35,49,54,44,51,51,20,0,10,4,3,7,0,10,10,10,0,1,0,2,0,37,10,10,26,54,24,50,156
1189,1,60,0,48,7,26,21,20,1,16,1,14,7,0,5,3,5,5,31,0,33,24,33,47,40,69,3,0,20,47,33,54,58,21,0,0,0,0,0,30,0,53,31,48,30,0,45,43,0,1,15,48,57,57,0,3,1,0,80,52,36,8,23,10,35,1,0,10,1,4,0,7,7,3,5,0,0,4,1,2,50,10,2,3,54,14,48,89
1190,2,32,7,33,7,21,18,17,1,13,2,10,6,1,6,4,0,5,31,12,38,49,33,47,40,41,59,0,2,12,53,17,38,21,15,10,10,9,1,19,15,43,0,39,30,0,45,43,0,1,15,48,57,52,0,8,6,3,78,52,0,9,0,28,51,1,0,15,3,2,7,49,9,6,9,0,1,3,2,4,14,12,9,48,54,77,0,124
1191,18,29,5,38,6,42,6,52,2,55,0,50,6,4,3,1,5,3,19,0,19,36,5,18,31,60,39,0,7,15,26,12,37,18,0,0,3,0,10,18,18,26,17,0,19,14,14,16,0,16,6,39,26,44,17,12,3,4,32,52,20,38,32,28,31,15,22,0,1,4,7,0,7,5,7,1,3,3,2,4,0,8,10,28,50,91,31,54
1192,18,65,3,50,7,36,69,55,2,55,0,50,6,4,1,2,8,5,31,0,31,19,33,1,3,59,9,1,25,12,53,45,54,18,26,7,2,25,14,1,23,2,0,3,2,22,29,27,16,17,0,17,39,1,0,8,3,3,18,46,49,54,44,51,51,20,9,22,0,0,12,42,8,7,7,14,3,2,2,3,2,10,4,25,54,86,50,50
1193,17,32,3,12,7,8,69,58,0,55,0,50,6,4,3,1,5,2,31,0,31,31,33,47,40,18,46,1,12,48,46,4,53,21,13,27,9,0,17,6,24,46,25,0,1,23,25,23,9,20,3,0,38,45,0,1,0,5,83,52,49,54,44,51,51,20,0,22,4,3,7,0,0,10,5,18,4,4,0,4,27,8,9,5,54,41,50,91
1194,5,48,1,60,6,56,38,36,1,27,54,23,10,6,6,4,5,5,31,0,31,36,33,47,40,53,11,0,12,47,42,42,46,21,18,10,14,1,13,0,22,0,1,0,11,15,42,0,15,16,15,48,57,42,0,8,1,4,35,52,20,31,15,50,38,15,18,2,2,1,0,2,6,9,7,0,0,0,0,1,50,9,2,16,54,84,31,222
1195,21,33,0,35,7,8,6,5,1,54,1,43,10,7,1,2,5,5,26,33,23,49,12,11,31,60,33,7,1,45,53,17,53,21,0,2,0,39,1,29,4,10,7,0,30,0,45,43,0,15,10,21,38,42,0,9,2,1,53,21,31,32,0,46,51,14,0,22,3,2,0,0,10,10,10,0,3,3,1,3,50,10,9,37,8,91,43,297
1196,19,25,5,38,7,15,13,9,2,2,69,50,6,4,4,2,0,1,31,0,23,1,20,24,21,53,44,1,12,44,32,1,46,21,0,3,0,0,0,30,0,53,31,48,30,0,45,43,0,0,3,27,31,45,0,3,3,3,76,52,21,40,23,14,46,0,0,0,4,3,7,48,0,10,0,18,4,0,0,2,50,0,10,20,54,84,38,289
1197,17,36,0,46,7,45,7,58,0,55,0,50,6,4,3,1,5,1,31,0,23,49,1,7,31,30,39,0,12,39,27,1,8,21,0,3,0,0,0,30,0,53,31,48,30,0,45,43,0,0,2,5,5,1,49,11,3,1,1,52,49,54,44,51,51,20,55,10,3,2,7,52,8,10,1,0,1,0,2,2,22,9,10,19,54,59,50,185
1198,5,47,1,47,6,30,14,10,1,3,69,49,13,11,5,3,6,4,29,0,49,49,33,47,40,44,37,1,16,12,47,14,41,21,0,17,0,25,1,29,4,16,13,0,30,0,45,43,0,1,0,27,31,45,0,14,0,5,69,29,45,13,0,44,47,1,21,2,0,0,0,0,8,7,8,5,0,1,2,3,2,10,9,13,8,83,13,86
1199,21,30,0,37,7,15,10,8,1,33,25,13,7,1,4,3,3,3,31,12,31,49,11,37,28,14,36,1,1,39,53,14,15,21,0,0,0,2,12,2,21,16,0,15,3,11,34,32,3,15,6,39,10,42,0,8,2,0,48,52,20,29,29,16,51,14,0,21,1,4,7,0,10,10,10,0,2,2,2,3,0,9,0,45,54,52,31,174
1200,19,23,5,30,7,5,65,47,1,12,45,50,8,5,1,1,5,3,13,7,31,36,17,34,28,62,41,9,1,39,50,9,54,21,2,21,21,0,10,10,16,17,0,0,19,14,14,16,0,11,6,27,38,43,0,3,5,0,32,33,20,42,0,40,48,10,55,3,1,4,0,0,10,10,10,0,3,4,3,3,22,10,9,16,8,9,31,177
1201,20,18,0,22,7,78,53,35,1,12,2,8,9,5,3,1,2,1,22,0,31,3,12,30,31,39,49,5,16,12,43,1,36,21,24,27,0,0,0,30,0,53,31,48,30,0,45,43,0,0,3,31,24,42,31,2,7,0,61,41,49,54,44,51,51,20,0,22,4,3,0,0,10,10,10,0,3,4,3,3,27,9,9,17,19,75,50,54
1202,3,22,5,20,7,14,53,2,1,33,1,0,11,5,4,2,4,2,22,29,31,36,33,37,28,53,44,7,2,11,52,6,36,21,2,13,28,0,11,3,11,1,2,0,19,14,27,25,3,14,6,39,25,7,32,3,2,1,32,36,21,48,29,36,44,13,39,22,4,3,0,0,10,10,10,0,3,4,2,4,41,11,12,32,8,84,38,16
1203,3,43,0,40,7,30,21,20,1,19,1,16,8,6,4,6,5,1,31,0,19,1,33,47,40,36,49,0,1,26,27,1,34,21,0,3,0,0,13,0,22,43,22,0,1,23,0,1,5,16,15,48,57,45,0,8,5,3,57,52,49,54,44,51,51,20,58,2,0,0,0,11,8,7,3,0,0,0,0,0,50,12,2,14,54,63,50,261
1204,21,35,5,35,7,15,3,8,1,5,1,22,8,5,3,3,4,5,31,0,11,7,33,47,40,39,28,1,12,26,42,24,36,21,0,0,14,16,0,30,0,53,31,48,30,0,45,43,0,0,15,48,57,45,0,1,0,5,83,52,1,38,10,28,38,0,0,0,3,2,0,0,0,10,0,13,1,1,0,3,50,10,10,9,54,75,2,93
1205,19,45,0,51,7,6,3,2,59,24,1,50,7,5,3,1,5,3,31,0,31,36,11,24,28,36,40,0,32,17,22,10,34,17,0,0,3,0,0,30,0,53,31,48,30,0,45,43,0,0,0,27,24,42,0,8,3,4,50,52,49,54,44,51,51,20,59,21,0,0,0,2,9,7,1,0,2,0,0,0,50,8,2,15,54,63,50,312
1206,17,37,5,42,9,2,53,58,0,55,0,50,6,4,1,1,8,5,31,38,49,49,27,17,33,53,22,0,7,9,53,31,46,21,0,0,0,0,12,18,18,43,22,0,19,14,14,32,3,15,3,27,31,54,0,8,7,4,3,52,20,15,9,10,51,14,22,10,4,3,80,0,10,10,10,0,0,4,3,3,2,8,9,15,54,84,31,61
1207,0,51,3,88,16,81,71,58,0,55,0,50,0,0,0,1,5,2,31,0,31,36,33,17,18,36,45,1,12,44,46,5,18,15,27,10,10,0,0,30,0,53,31,48,30,0,45,43,0,0,15,48,57,50,0,1,0,5,1,52,49,54,44,51,51,20,59,15,2,1,5,0,0,0,2,18,4,4,4,4,50,10,8,2,54,63,50,185
1208,19,1,2,25,3,45,59,1,28,4,40,50,8,5,1,1,0,1,31,0,19,49,33,47,40,39,55,3,16,9,0,33,36,21,3,0,0,0,11,3,11,10,22,2,21,6,42,40,3,18,15,48,57,32,0,9,1,1,31,52,36,47,23,10,0,17,0,2,1,4,70,49,1,5,1,0,3,4,2,4,46,10,0,18,54,75,48,116
1209,21,17,6,26,7,3,59,35,2,12,2,12,10,5,1,1,5,5,31,0,31,3,16,17,3,83,33,0,1,39,23,18,69,21,0,0,14,30,11,1,23,1,0,2,19,14,37,36,4,14,3,39,54,1,49,2,7,3,1,52,44,34,16,28,21,13,33,7,3,2,15,49,5,5,5,5,5,1,2,3,17,13,9,9,54,28,12,28
1210,0,29,0,88,16,81,71,58,0,55,0,50,0,0,1,0,4,3,31,12,31,49,33,47,40,75,57,10,16,12,47,12,34,21,0,0,25,21,1,19,15,43,22,0,30,0,45,43,0,11,15,48,57,1,49,2,3,4,83,52,20,50,23,14,46,10,32,2,3,2,1,0,10,10,10,0,4,3,4,1,50,9,9,47,54,21,31,37
1211,3,36,5,28,7,11,68,56,5,51,8,7,8,5,6,4,2,5,22,0,6,49,20,47,40,57,52,0,17,33,18,12,20,18,0,10,18,16,12,18,18,9,29,41,19,14,42,40,3,15,15,48,57,31,17,1,0,5,1,52,49,54,44,51,51,20,23,2,1,4,7,0,4,5,7,2,1,4,2,4,50,11,9,26,44,89,50,34
1212,19,33,5,42,7,11,9,52,1,48,2,50,6,4,4,2,4,5,31,0,49,49,33,47,40,88,40,1,1,39,53,27,31,21,13,8,9,8,10,10,16,48,27,0,29,5,26,24,0,11,15,48,57,45,0,8,3,2,76,52,49,54,44,51,51,20,0,0,0,0,7,0,10,10,10,0,0,4,0,4,50,0,10,31,54,39,50,88
1213,4,28,1,33,6,30,26,11,1,8,2,6,12,8,3,4,4,5,22,16,27,49,2,7,28,36,33,9,1,15,20,18,34,12,0,0,0,2,12,3,11,37,0,33,23,4,37,29,1,19,3,39,24,42,0,8,2,2,34,25,20,36,40,17,51,18,0,21,0,0,0,0,1,10,8,0,4,3,3,3,9,10,9,31,8,63,31,47
1214,18,34,5,35,8,14,2,1,1,55,0,50,6,1,1,2,5,0,31,0,49,49,33,47,40,14,45,10,2,0,20,44,15,21,3,0,0,0,1,19,15,43,0,39,30,0,45,43,0,1,15,48,57,7,5,1,0,5,1,52,5,33,23,28,0,1,0,2,1,4,54,49,1,8,2,1,3,2,1,4,2,10,9,3,54,52,15,49
1215,19,18,5,32,7,4,53,47,2,0,58,50,8,5,1,1,6,3,22,0,31,36,27,9,28,75,41,1,35,39,48,9,58,21,0,0,3,0,12,3,11,10,0,10,11,15,1,2,15,15,3,8,43,10,36,8,1,2,32,52,49,54,44,51,51,20,56,22,4,3,0,0,10,10,10,0,3,3,2,3,31,10,12,40,8,21,50,54
1216,1,43,1,30,6,17,20,5,14,4,2,36,9,5,1,4,4,5,31,0,31,49,32,2,28,75,23,7,35,44,33,29,62,21,0,0,10,30,15,1,23,45,0,41,3,11,35,33,16,3,6,5,48,7,13,9,3,1,35,15,20,32,32,36,31,3,22,2,3,2,0,0,7,6,7,1,3,1,2,2,37,10,10,30,54,21,31,114
1217,21,13,5,26,6,18,4,55,1,33,1,22,9,4,1,2,7,4,3,29,31,36,33,37,28,39,40,9,1,33,53,10,36,21,0,0,3,0,1,19,15,1,0,2,30,0,45,43,0,1,6,45,25,49,49,3,1,0,31,32,49,54,44,51,51,20,64,22,4,3,0,0,10,10,10,0,3,3,2,3,50,9,9,23,8,75,50,243
1218,21,36,0,40,7,15,13,11,1,10,1,2,6,4,4,3,6,1,22,0,19,49,33,47,40,53,49,1,12,44,33,1,34,18,13,37,0,0,11,1,23,16,0,15,2,22,13,15,15,14,15,48,57,36,0,1,0,5,31,51,49,54,44,51,51,20,55,2,4,3,0,49,9,5,8,0,3,1,0,2,50,8,9,34,2,84,50,71
1219,19,24,5,61,7,5,3,47,50,1,2,50,8,5,1,1,5,5,15,0,31,7,17,47,40,7,60,12,1,33,10,23,8,21,2,0,0,16,0,30,0,53,31,48,30,0,45,43,0,0,15,48,57,29,0,2,4,2,1,25,9,54,22,43,6,0,0,10,1,4,0,14,1,6,7,5,4,3,4,3,50,9,10,8,8,32,26,26
1220,1,17,0,69,10,57,40,19,1,21,2,18,0,0,8,3,0,5,22,0,11,36,33,24,3,53,60,12,12,22,49,34,46,21,0,2,10,12,11,10,16,26,17,0,18,18,25,0,4,18,6,39,31,46,0,2,2,4,31,52,20,54,15,23,44,17,28,10,2,1,0,50,1,1,1,5,4,4,2,4,27,15,9,37,8,84,31,140
1221,19,51,7,46,7,36,24,19,1,14,1,50,0,0,6,1,5,5,31,0,31,49,24,47,40,36,59,0,13,26,49,17,34,21,15,10,10,9,12,1,23,0,0,1,3,11,1,2,18,17,15,48,57,46,0,9,3,3,31,52,20,13,9,14,37,16,0,2,1,4,7,49,6,10,4,4,1,2,0,2,9,10,9,38,54,63,31,289
1222,19,30,5,42,7,17,10,6,1,4,1,50,6,4,1,3,7,5,22,14,31,36,33,44,28,58,30,9,1,33,53,21,52,21,0,0,39,8,13,0,22,1,0,2,3,11,37,0,16,16,10,14,34,51,0,2,1,3,32,22,9,26,0,28,51,15,56,10,3,2,0,0,10,10,10,0,3,3,2,3,22,11,9,35,8,90,26,173
1223,21,21,0,20,12,13,2,47,30,23,3,22,9,4,3,1,0,2,31,25,31,49,27,20,31,53,48,7,1,43,53,2,34,21,2,0,43,0,10,3,11,17,0,16,23,4,25,23,0,15,2,35,24,28,12,9,3,4,33,40,20,44,19,42,51,14,0,3,2,1,0,0,10,10,10,0,3,4,2,3,0,9,10,10,54,84,31,300
1224,0,51,2,88,16,81,71,58,0,55,0,50,0,0,0,1,0,2,22,0,7,49,33,1,3,36,51,10,35,39,53,58,34,21,0,3,0,0,0,30,0,53,31,48,30,0,45,43,0,0,15,48,57,46,22,12,1,4,31,13,49,54,44,51,51,20,4,10,4,3,4,48,5,10,5,1,3,3,1,3,50,8,10,36,8,63,50,148
